la,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Guiselle M Delgadillo,ms_892,miss. code ann. § 73-17-13,$0 - $200,nursing home administrators; offenses; penalty,1991.0,,,200.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_892,miss. code ann. § 73-17-13,$0 - $200,nursing home administrators; offenses; penalty,1991.0,,,200.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_892,miss. code ann. § 73-17-13,$0 - $200,nursing home administrators; offenses; penalty,1991.0,,,200.0,,,False,False,False,True,True,fixed
Guiselle M Delgadillo,ms_893,miss. code ann. § 73-19-5 (1),$0 - $500,optometry and optometrists; penalty for violation of chapter; immunity from civil or criminal liability; first offense,1991.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_894,miss. code ann. § 73-19-5 (1),$500 - $1000,optometry and optometrists; penalty for violation of chapter; immunity from civil or criminal liability; subsequent offense,1991.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_894,miss. code ann. § 73-19-5 (1),$500 - $1000,optometry and optometrists; penalty for violation of chapter; immunity from civil or criminal liability; subsequent offense,1991.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_894,miss. code ann. § 73-19-5 (1),$500 - $1000,optometry and optometrists; penalty for violation of chapter; immunity from civil or criminal liability; subsequent offense,1991.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_894,miss. code ann. § 73-19-5 (1),$500 - $1000,optometry and optometrists; penalty for violation of chapter; immunity from civil or criminal liability; subsequent offense,1991.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_894,miss. code ann. § 73-19-5 (1),$500 - $1000,optometry and optometrists; penalty for violation of chapter; immunity from civil or criminal liability; subsequent offense,1991.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_895,miss. code ann. § 73-19-63,$0 - $1000,contact lenses; penalties,1987.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_896,miss. code ann. § 73-23-61 (1),$100 - $500,physical therapists; penalties; violation of section 73-23-35,1990.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_896,miss. code ann. § 73-23-61 (1),$100 - $500,physical therapists; penalties; violation of section 73-23-35,2002.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_897,miss. code ann. § 73-23-61 (2),$100 - $500,physical therapists; penalties; false statement to the board,1990.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_897,miss. code ann. § 73-23-61 (2),$100 - $500,physical therapists; penalties; false statement to the board,2002.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_898,miss. code ann. § 73-27-17,$0 - $100,podiatrists; penalty; first offense,1942.0,,,,,Includes imprisonment in the county jail to not exceed 3 months or both. ,False,False,False,False,False,none
Guiselle M Delgadillo,ms_899,miss. code ann. § 73-27-17,$200 - $500,podiatrists; penalty; second offense,1942.0,200.0,200.0,,,By imprisonment in the penitenriary not less than 1 year or more than 2 years. ,False,True,True,False,True,range
Guiselle M Delgadillo,ms_900,miss. code ann. § 73-27-17,$0 - $5000,podiatrists; penalty; subsequent offense,1942.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_901,miss. code ann. § 73-29-45,$100 - $1000,polygraph examiners; penalties,1993.0,100.0,100.0,,,Or by imprisonment in the county jail for a term of not to exceed 6 months or both.,False,True,True,False,True,range
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,1992.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,1994.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,2001.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,2011.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,2014.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,2018.0,,,,,"upon conviction, by imprisonment for not more than 60 days or by a fine of not more than. Each violation shall be deemed a seperate offense and such misdemeanor shall be prosecuted by the district attorney of the judicial district in which the offense was committed in the name of the people of the State of Mississippi.",False,False,False,False,False,none
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,2021.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_902,miss. code ann. § 73-31-23 (1),$0 - $300,psychologists; violations; penalties,2024.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_918,miss. code ann. § 73-61-1 (5),"$100 - $500 repealed effective july 1, 2020",tattooing; performing without registration,1994.0,100.0,100.0,,,"guilty of a misdemeanor and upon conviction shall be punished by a fine not less than, nor more than.",False,True,True,False,True,range
Guiselle M Delgadillo,ms_918,miss. code ann. § 73-61-1 (5),"$100 - $500 repealed effective july 1, 2020",tattooing; performing without registration,2016.0,100.0,100.0,,,in violation of subsection(4) of this section,False,True,True,False,True,range
Guiselle M Delgadillo,ms_919,miss. code ann. § 73-61-3 (6),"$100 - $500 repealed effective july 1, 2020",body piercing; performing without registration,2000.0,100.0,100.0,,,in violation of subsection(5) of this section,False,True,True,False,True,range
Guiselle M Delgadillo,ms_919,miss. code ann. § 73-61-3 (6),"$100 - $500 repealed effective july 1, 2020",body piercing; performing without registration,2007.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_919,miss. code ann. § 73-61-3 (6),"$100 - $500 repealed effective july 1, 2020",body piercing; performing without registration,2016.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_920,miss. code ann. § 73-65-17,$0 - $500,professional art therapists; penalties for violations,1998.0,,,,"$200, $25, and $100","shall be guilty of a misdemeanor and, upon conviction thereof, shall be fined not more than, or sentenced to 3 months in the county jail, or both. * $200 is for application for the inital certification which is nonrefundable same with the renewal, $25 is for a duplicate or replacement certificate and the $100 is for failure to renew certficate with the allotted grace period pursuant to Section 5 of this act and othe reasonable fees for administrative services.",False,False,False,False,False,none
Guiselle M Delgadillo,ms_920,miss. code ann. § 73-65-17,$0 - $500,professional art therapists; penalties for violations,2000.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_920,miss. code ann. § 73-65-17,$0 - $500,professional art therapists; penalties for violations,2002.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_920,miss. code ann. § 73-65-17,$0 - $500,professional art therapists; penalties for violations,2004.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_921,miss. code ann. § 73-67-27 (3)(a),$1000 - $5000,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties",2001.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_921,miss. code ann. § 73-67-27 (3)(a),$1000 - $5000,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties",2004.0,1000.0,1000.0,,,"guilty of a misdemeanor or by imprisonment of up to 6 months, or both, per offense, per person.",False,True,True,False,True,range
Guiselle M Delgadillo,ms_921,miss. code ann. § 73-67-27 (3)(a),$1000 - $5000,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties",2008.0,1000.0,1000.0,,,of an actual licensed massage therapist/ one or more license for the person(s) or establishment(s),False,True,True,False,True,range
Guiselle M Delgadillo,ms_921,miss. code ann. § 73-67-27 (3)(a),$1000 - $5000,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties",2013.0,1000.0,1000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_921,miss. code ann. § 73-67-27 (3)(a),$1000 - $5000,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties",2018.0,1000.0,1000.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_922,miss. code ann. § 73-67-27 (3)(b),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; receiving illegal services",2001.0,,,,,or by imprisonment for up to 1 month or both. Person offically designated to investigate complanits are exempt.,False,False,False,False,False,none
Guiselle M Delgadillo,ms_922,miss. code ann. § 73-67-27 (3)(b),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; receiving illegal services",2004.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_922,miss. code ann. § 73-67-27 (3)(b),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; receiving illegal services",2008.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_922,miss. code ann. § 73-67-27 (3)(b),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; receiving illegal services",2013.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_922,miss. code ann. § 73-67-27 (3)(b),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; receiving illegal services",2018.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_923,miss. code ann. § 73-67-27 (3)(c),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; other violations",2001.0,,,,,"or imprisonment for up to 1 month in jail, or both, per offense.",False,False,False,False,False,none
Guiselle M Delgadillo,ms_923,miss. code ann. § 73-67-27 (3)(c),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; other violations",2004.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_923,miss. code ann. § 73-67-27 (3)(c),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; other violations",2008.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_923,miss. code ann. § 73-67-27 (3)(c),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; other violations",2013.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_923,miss. code ann. § 73-67-27 (3)(c),$0 - $500,"professional massage therapists; grounds for denial, suspension or revocation of license; investigative proceedings; prostitution in connection with massage; penalties; other violations",2018.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_924,miss. code ann. § 73-69-25 (2)(c),$0 - $500,mississippi electronic protection licensing act; penalties; class i offense,2006.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_924,miss. code ann. § 73-69-25 (2)(c),$0 - $500,mississippi electronic protection licensing act; penalties; class i offense,2014.0,,,,,per offense,False,False,False,False,False,none
Guiselle M Delgadillo,ms_925,miss. code ann. § 73-69-25 (3)(c),$0 - $1000,mississippi electronic protection licensing act; penalties; class ii offense,2006.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_925,miss. code ann. § 73-69-25 (3)(c),$0 - $1000,mississippi electronic protection licensing act; penalties; class ii offense,2014.0,,,,,per offense,False,False,False,False,False,none
Guiselle M Delgadillo,ms_926,miss. code ann. § 73-69-25 (4)(c),$0 - $5000,mississippi electronic protection licensing act; penalties; class iii offense,2006.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_926,miss. code ann. § 73-69-25 (4)(c),$0 - $5000,mississippi electronic protection licensing act; penalties; class iii offense,2014.0,,,,,per offense,False,False,False,False,False,none
